"winter_samples","spring_samples","summer_samples"
0.0156766286568554,0.0111316545807356,0.00633221168057784
0.0120657272168528,0.0122112604481378,0.00601091399776053
0.0100160411628073,0.0128885786097979,0.0220808169604436
0.0108599560152371,0.0128120778814103,0.00719732483037753
0.0110523056534331,0.00869058261279935,0.0103632785565828
0.0113058884186375,0.00832653725969491,0.00828891103851623
0.0107119677616436,0.0107193108464076,0.0130262590729126
0.0111475579999495,0.0131002115233373,0.0172933231676344
0.0123079909084866,0.0143366533513702,0.00951607998181385
0.0136352131709291,0.0153994669160714,0.00557096699394845
0.0150054747738396,0.0141589792837302,0.00891993658323901
0.00754120256880835,0.00988273373592484,0.0173927820594549
0.0121247075988592,0.00989665972013322,0.00866780538750744
0.0117653277731601,0.0175396498349855,0.0144525387315782
0.0132634861114416,0.00893250727511225,0.00707555437910015
0.00953248842510828,0.0114279278008918,0.0193295031950297
0.00870349632039536,0.0132910356527952,0.0152292828885527
0.0133185979647611,0.0106132855528571,0.0050466987885179
0.0117934023580385,0.0121670062355966,0.00926905154195868
0.0119938287399479,0.014319910182045,0.0114079097708259
0.0137831133901365,0.00920908485720807,0.0116379867753358
0.0104318659540379,0.0139053642202426,0.00526916143888728
0.0114220871191561,0.012312573657371,0.00680587455663381
0.0108745878155296,0.0115795675142048,0.0133136564653511
0.0107500812914802,0.0125011979211428,0.00861826285220034
0.0145814163793326,0.0106855977828454,0.0140340991049165
0.0134537672215366,0.00822547292253631,0.0109745476573124
0.0100797577250628,0.0071776822466219,0.0100257957051652
0.00964646037122454,0.0103277255113941,0.0158751214975136
0.00947601341580627,0.0104007475925581,0.0239406705247191
0.0189189832100775,0.00995124321535283,0.0152144535375874
0.0111015899465126,0.0118902312408293,0.0178656387163659
0.0136215197481571,0.00986861348407008,0.0159595067033427
0.00798704009617705,0.011845106789986,0.00512989727635014
0.00814393574024166,0.0145877423623817,0.0060008064378835
0.00987359961681618,0.00793568251851152,0.00936611941983166
0.0141996138595603,0.00744760314512377,0.0156278287379615
0.0123283135990932,0.00699197705232955,0.0133923179970023
0.00998928975557068,0.0113611313856422,0.00657639389489748
0.0139627454623375,0.0132396848856671,0.0113699762654381
0.0125841367172095,0.0100665566017949,0.00931832491057032
0.0100486175860046,0.0136821801879699,0.0109083669693825
0.0124599003376453,0.0157141652686029,0.0183156159822393
0.0118558892711338,0.0104622110786413,0.00306076446404247
0.00881744408292866,0.0141367338538516,0.00617242917579555
0.0109047422704101,0.010192403611548,0.00990849988385871
0.01241946570238,0.0100253441933248,0.0106090695886406
0.0102024431300317,0.00773795696954423,0.0112978622956978
0.014511970884461,0.0111165808580389,0.00538372430123047
0.0155884368856852,0.0100484338300273,0.0146095899921924
0.0228535012233427,0.00980996619594818,0.0168191071846296
0.0107804673418295,0.0104000449771403,0.0125125741459062
0.00897878027417184,0.0124279123775193,0.0108082096348879
0.0116593117848421,0.0126149810369787,0.0190849227100507
0.0133798523669281,0.0123134061203445,0.0157380758108772
0.00991496276269251,0.00997052931645086,0.0077612882692981
0.0103034240744411,0.00985368247615979,0.0159653152801721
0.0103034240744411,0.0129701066393987,0.00678482726267745
0.00877984798518815,0.0143955644904628,0.0133356900654368
0.00709292209035446,0.0102326220568782,0.0139009213790405
0.0130968659776593,0.00891445304476015,0.00785524675237206
0.00992465445274627,0.0106613424602658,0.0111688030457946
0.00890080840509466,0.00814767838413794,0.00716057293384346
0.0144184286623813,0.00829305863361919,0.00535648575207294
0.0122591675876316,0.00800851495921618,0.0139735954525322
0.00964646037122454,0.00937762180923703,0.00449515939985097
0.0117526061396315,0.0107925943190582,0.0121332368787289
0.0140923355195477,0.0104317180694445,0.00263094139194727
0.00894464621851296,0.0143576225124024,0.0143021499836153
0.0132955147427608,0.0103156499525505,0.00443048001505235
0.00808446257954272,0.0104326339270172,0.0116659199119762
0.0102135315014805,0.0119240366918705,0.00656945657205657
0.00978426216268256,0.0120736739186242,0.00443048001505235
0.0126207084600202,0.010867959579157,0.0122640936743165
0.00837275334258305,0.0142799463533903,0.0116622530793962
0.0175907167884329,0.00941573560500311,0.00983591597997729
0.0111945415286009,0.0149068948137878,0.015448657866874
0.0145764484532673,0.0120470024450089,0.00721231245006417
0.0107211012048093,0.0112757934936059,0.017351020132286
0.0130277045008468,0.0107501697999174,0.0202267493354468
0.010060756164197,0.0115621888549729,0.00586207196499748
0.0112657526043309,0.00796183705103855,0.0135694243028234
0.00949124714524781,0.0112303616324322,0.010692196030767
0.0113382646293793,0.00956661485097098,0.00491836481590481
0.00936763183240354,0.00845274732974421,0.00480989629262378
0.0100103856470931,0.015173652912135,0.00758841344000484
0.00919044955695399,0.0093074611303074,0.0113126973760219
0.0149083403505984,0.0108186651880281,0.0106198072704124
0.0089928922496727,0.0100763563025112,0.0136460523524606
0.0144479893830871,0.0122900597208813,0.00777178033960929
0.0144314701507026,0.0119367639162889,0.0184935895412543
0.0106652022815467,0.012577484366709,0.00893005931465919
0.0102184727101267,0.00920970858308926,0.00428750501361937
0.00992112322387549,0.0104970099001098,0.00590238442095899
0.0136075882878027,0.00916092163240428,0.009260797225514
0.00971188617578596,0.0100527835934081,0.012220269568172
0.0101539393082447,0.0123451020579972,0.021531504248752
0.0145814163793326,0.0083386215464621,0.0112628510701205
0.0129017215874983,0.0159998215347092,0.0108882151605041
0.0118238566215057,0.0164737220348227,0.0111451695165818
0.0122848287742844,0.00986767532481771,0.00404649705225086
0.0105342910730423,0.00950229118694613,0.00519362628500503
0.0190217191608992,0.00953458701878081,0.0187765829219515
0.0117254839506703,0.0130842558734361,0.0159483210419738
0.0102921211914836,0.0106307787656369,0.0148471911168514
0.0117208914880783,0.00843854096771108,0.0156271811461804
0.00791153297322476,0.013706655046116,0.00716860666948627
0.013386330936964,0.0113404080863223,0.0120273600870565
0.00914113395693462,0.00945520922275329,0.0247366562172537
0.0169545384546851,0.0176787025819754,0.00857608145833704
0.00688737297506279,0.0102981195518323,0.0289170924769356
0.0129184682914789,0.00990480055478632,0.0125153545960751
0.0121579866522052,0.0136039289672286,0.00828806560208126
0.0108245211072145,0.00996496344560698,0.00756667798828791
0.0101614871105498,0.00920951329224658,0.00537102714971819
0.00899099249405053,0.0136014790362564,0.00550946089802499
0.0165540009872978,0.00991896287802362,0.0131045882652697
0.0121577417365306,0.0106232359645208,0.0147110256400026
0.0140057858973296,0.0115010318673946,0.0159149158043699
0.00958816719215737,0.00986624434367034,0.0121553655896014
0.00847270897436796,0.0120725696081207,0.0146219872336405
0.0118715236623215,0.0091223651087253,0.0136248807860792
0.0118654080578314,0.01325320159701,0.00880789785485826
0.00914132806449796,0.00823723067381018,0.0156278287379615
0.0136996608409736,0.0113792767170883,0.013118337748415
0.0117881101914585,0.00911190407394416,0.010958308705909
0.0118081922042107,0.0102624519266283,0.015955470753729
0.0103754147286793,0.013044749256206,0.0249921475918823
0.0131992310190441,0.0144832307534184,0.0118561793863785
0.0103001443901063,0.013176013236786,0.00700274177961072
0.0119727822947975,0.0091223651087253,0.00647010595289964
0.00941329334584377,0.00977110191309643,0.0117068173253745
0.0133877399487335,0.0145736384341455,0.00664483616497957
0.00870349632039536,0.00903386968642245,0.0195590228827497
0.00817624475416408,0.0123506900951616,0.00868825919576867
0.00886419064607723,0.0152911501627514,0.00794261089343119
0.00921945259649591,0.00889972085393521,0.0129220737395023
0.0146886001326973,0.0122851006408773,0.00569145436715676
0.012094499500734,0.0149755032194065,0.00524046147896705
0.011029483976945,0.0104026263544312,0.0071515932269047
0.0114926332531069,0.0085322450440277,0.0119032444106585
0.0111148556519217,0.0132016191201874,0.0119324736598438
0.0139365854040723,0.0123475278444386,0.0144380802267808
0.0118916504679525,0.0116789358549702,0.0033711647629367
0.00893928704457589,0.0137137869079438,0.0118611209813605
0.012443261774565,0.0118661224223559,0.00489950876617083
0.0104495133114913,0.0115386640723271,0.013765844684777
0.0108796581592476,0.0107027113721423,0.00767462309683761
0.00791153297322476,0.0103361529086186,0.0170354023356771
0.012446910686294,0.0100271620838001,0.0102085714255787
0.0108269123721531,0.00869058261279935,0.00459376292907202
0.00978490867411894,0.00791685806814952,0.0160608010215715
0.0142575829289857,0.0144313872076485,0.0115116050622743
0.0213444993428647,0.0132437160824961,0.00969819416782862
0.0117761316255548,0.0107707194660509,0.0118521850409936
0.0203804175331892,0.013032238327287,0.00722779195848789
0.00877232310739167,0.0111587392183376,0.0168342689581984
0.00969381482551472,0.00772634905481081,0.00813740221010264
0.0102571275204789,0.0123945375699332,0.013878806290793
0.00930563169858017,0.0119720200686126,0.0130547518311218
0.0101510882876161,0.0104427392645178,0.0124783105607253
0.014717879984215,0.00619577259166968,0.0100387052051402
0.0124682331291659,0.00813040025100239,0.00496928330204625
0.0126017687079821,0.0117290503714381,0.00491526380818044
0.0102577659078601,0.0116269528430942,0.00786832605008534
0.0125313136244854,0.014933707443804,0.0270765332216301
0.00898186537020898,0.013048127852611,0.0186683672513593
0.0116014880131447,0.0107045761606698,0.0182615074048712
0.0109165788190945,0.0125610099471237,0.00787538854114076
0.0133326730685487,0.00837289363019566,0.0193314081836721
0.0134740005887462,0.00880706936703335,0.00575726726608781
0.011526033393008,0.0120498439730392,0.00459662656282985
0.00917274413016832,0.0105971291911924,0.0250226704046358
0.0129518022902629,0.0129300743517841,0.0137428461812428
0.00997583938125696,0.00784675286110973,0.00662641030537031
0.0155884368856852,0.00962470064674298,0.0151625999132025
0.0113363545400366,0.00773795696954423,0.00921123957879576
0.0116349334297298,0.0169466658823866,0.0295714437596739
0.012866380328301,0.0091223651087253,0.0108768882728847
0.0121838432580032,0.00962879164566869,0.00597950594222705
0.00868856431970518,0.00990605387658968,0.00659067229330934
0.00958732731686059,0.0100333188252793,0.00898864065858702
0.0172335708134249,0.0137808540832155,0.00596925545802605
0.0130588549888571,0.0070727527174754,0.00575373746043281
0.00650809066298618,0.00904240188215337,0.0125009178094424
0.0106925252282411,0.0112724380385429,0.00685163722336827
0.00827372301905642,0.0126315721060888,0.0112932065571672
0.014735918208979,0.013706655046116,0.0162550177763477
0.0149598823822661,0.0136014790362564,0.0108739490888822
0.0094231233358746,0.0129093397250998,0.0162311498257274
0.00830697385753332,0.0118331437832633,0.00909510439022371
0.00993847855193399,0.00983352179638332,0.0117076982916271
0.0102413691929782,0.00997878226366306,0.0148119339220815
0.0163416743864075,0.00864757918923071,0.00799068051808234
0.0120722262588851,0.0109305673766272,0.00728516863597308
0.0160856601446723,0.010526569770671,0.00823856883435456
0.0159045753723453,0.0174463211333592,0.0065730556175502
0.0115246267335589,0.0115602856924925,0.0119923777757794
0.0126925609442733,0.0123564948832747,0.00944100080383282
0.0109573647002831,0.0105026516016416,0.0112397963463333
0.0123286689574071,0.0100271620838001,0.0104415142851759
0.0127114352590613,0.00590694604454405,0.0136909632736762
0.00970152033580587,0.0115602856924925,0.00709342949222919
0.0134784991450623,0.0115799719127266,0.017283936185651
0.0129729405407183,0.013895284284478,0.00494006387841045
0.0182001742923545,0.0112493011736921,0.0176307085022422
0.0147301040084024,0.00861871132313531,0.00867787037201678
0.01309533720525,0.014351940013267,0.00876453695047497
0.00953209549030781,0.0105153693339072,0.0136425563906299
0.00994451723763865,0.00927833294390915,0.011342085192624
0.0105449777525807,0.00963301624501798,0.0183964747779296
0.0112112792041995,0.0132859452319311,0.0105884673899178
0.0132634861114416,0.0169113316720516,0.0105875711625896
0.0102965090578954,0.00959371640604344,0.00736013935142562
0.0128159227524488,0.0115386640723271,0.0139209582971396
0.0106170919016993,0.0103200012768185,0.0138480671210552
0.0136729628804148,0.0107152012076305,0.0156801571880754
0.00996028065695793,0.0119718902895212,0.00533080942041144
0.00955755628850785,0.0132539922087489,0.0153191340372244
0.0129184620699826,0.0119262001730676,0.0126876271471833
0.00976149966101055,0.0161959046118662,0.0160367487509861
0.0102651196062998,0.010360085293472,0.013146534639533
0.0105114682826026,0.0110696983300862,0.00607489250662068
0.0142575829289857,0.011883545737371,0.00319523995577494
0.00972572789723905,0.0118483669934841,0.0106629090019724
0.0097781065698595,0.00989260792979324,0.0102328851416651
0.0103137674381029,0.0124795198846773,0.00634647510262766
0.013979456393119,0.0122454541656742,0.0048451667379687
0.00971168099562174,0.0153898836278101,0.00956716088971912
0.0101424815975627,0.0153711414180021,0.014205461772822
0.0084540738113023,0.0113138044122073,0.00987531902106773
0.0100184298025896,0.00978014509066205,0.00661335125353098
0.0144164027640096,0.0137409073778142,0.00676027079926458
0.0127369464549041,0.0127936703520776,0.0121388690967445
0.011354580773947,0.011173556010175,0.0072960537286701
0.0133855776338281,0.0135359219049894,0.00745387462355126
0.00856695723820282,0.0121428734548058,0.011299894721382
0.00805780644758354,0.0133324218918228,0.0138157227614129
0.00957126916242494,0.0113449793708155,0.00564614085216218
0.00990399764691285,0.0133324218918228,0.00596925545802605
0.013649707808528,0.011579169287915,0.0247096454312359
0.0126954296754351,0.0161959046118662,0.0138928345496086
0.00975237019026256,0.00883871783408847,0.00660274208349168
0.0082788781507753,0.0111711099556461,0.0112978622956978
0.00989805468105758,0.0112449278133621,0.00880710097215876
0.011524068430566,0.014933707443804,0.00743865800793659
0.0148279310306366,0.013389800060996,0.012698865082057
0.010286048610569,0.00918324329982554,0.0114703337880982
0.0125913841005453,0.0104793985640358,0.0149925239084251
0.0148940472481676,0.0100516116445198,0.00444638080044866
0.0115913219148816,0.00991011294735538,0.0137209513947835
0.0139080965859954,0.00722895906503899,0.0127824028910583
0.0144562931578544,0.0100665566017949,0.0161198191661886
0.0107603905705695,0.0151427676531744,0.00859483244296863
0.00975108275982138,0.0106707137520359,0.0133638475073301
0.0173815898498215,0.00901030149199152,0.0115579450375335
0.00976275352439123,0.0131958836475868,0.00963560397037791
0.0118837848024738,0.0125701288817574,0.0134970346506757
0.010988292875439,0.0117710212337916,0.0117052903071552
0.0138746775677656,0.00835110596731994,0.0126320593852827
0.01438526779922,0.0123268997917959,0.00809939130325725
0.00889222113721402,0.013887656961182,0.0121060933263641
0.0116390393228408,0.0162051196722614,0.0221528400177503
0.0113382646293793,0.0143203804568053,0.0150965929406954
0.00921347723430292,0.0120183785091116,0.00907189481149454
0.00996607438196945,0.0068393750525543,0.0175357809599761
0.010005105724993,0.0118786251583038,0.00972686927660605
0.0103434625577241,0.0119952625327071,0.0204469030387538
0.0161713112159353,0.0083386215464621,0.00425481440279643
0.0123399324451582,0.00957489716967816,0.0126876271471833
0.0103018173760997,0.0160502269994469,0.0093609847985805
0.00957566508831957,0.00950229118694613,0.0122987807857634
0.0117846587218882,0.00844063117627765,0.00670851662835962
0.0106494205189406,0.013034628883996,0.00801107642768985
0.00990335964438836,0.00993905589379183,0.00329022999718772
0.0108217140302794,0.0116306436588399,0.0238357745115191
0.0141563646085372,0.016176495830591,0.0124094640848071
0.0109512226858249,0.00811973024811618,0.00603255385233507
0.0118315967917424,0.0134024911518459,0.00868238285766466
0.0128282990503945,0.0079902473409721,0.0113636471591978
0.00978490867411894,0.0144832307534184,0.00624516176933453
0.0137794956433953,0.0137446134658977,0.00741980274252046
0.00785915128005142,0.00942970302587827,0.00689878449131559
0.00899687567852761,0.00873698929962763,0.0094493606789674
0.0114785040768611,0.00999359428588569,0.0129437577206651
0.0118899118910755,0.00698808003623729,0.01056810052466
0.0108908521351987,0.00999219140180397,0.00991884186096953
0.0127119069680525,0.00855632045868011,0.00871892270157783
